,Unnamed: 0,author_id,date_review_posted,review_title,reviews,verified_purchase,people_find_helpful,ratings,product_url,start,end,reviewer_name,product_category,product_id,subproduct_id
10,10,AHYO26JVHYE3E3XIL6QXDQB6GTBA,"August 14, 2020",Good Value,"Sound is decent for price. Connectivity is great, no issues with my Galaxy S10.
Using one earbud at a time works perfectly. This was key for me cause I use the mainly at work and keep one bud in at a time.",yes,0,5.0,https://www.amazon.ca/Mpow-Bluetooth-Immersive-Waterproof-Headphones/dp/B0832GH4WF/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-18 19:25:50.295211,2020-09-18 19:25:56.552831,Gavin,Clothing & Accessories,B002G9UDYG,B0832GH4WF
11,11,AHYO26JVHYE3E3XIL6QXDQB6GTBA,"July 27, 2020",Good,Nice pump but I wish it would stay closed with out the need of being attached to mount bracket.,yes,0,4.0,https://www.amazon.ca/Professional-Quality-Mini-Bike-VeloChampion/dp/B002CIAFJO/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-18 19:26:06.633899,2020-09-18 19:26:13.912821,Gavin,Clothing & Accessories,B002G9UDYG,B002CIAFJO
12,12,AHYO26JVHYE3E3XIL6QXDQB6GTBA,"July 11, 2020",Awesome desk for price,"I am very pleased with the desk. It was very easy to put together. Took all of 6 minutes.
The desktop itself is of high quality for the price. The legs are very sturdy when all assembled. Doesn't move or wobble at all. Supports my monitor and PC etc no problem.",yes,0,5.0,https://www.amazon.ca/Modern-Collection-Rectangular-Computer-Espresso/dp/B075F9KPQH/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-18 19:26:21.005265,2020-09-18 19:26:27.272861,Gavin,Clothing & Accessories,B002G9UDYG,B075F9KPQH
13,13,AHYO26JVHYE3E3XIL6QXDQB6GTBA,"July 11, 2020",Not satisfied,"Reviewed just over a month after purchase.

Chair didn't come with instructions to out together, this could be a problem for some... It was simple enough FOR ME to put together though... Took 20 minutes.

The wheels could be alot better. Mine make a metal sound when rolling and don't roll well at all.

Chair makes a popping noise when getting up or sitting down or adjusting. Not always but often. It is the air/gas mechanism.

Chair doesn't stay at set height long. Eventually the chair will just randomly decompress and air pushes out and you go down..

I wouldn't recommend buying this chair.
It is usable but there are surely better chairs around same price on market.",yes,0,2.0,https://www.amazon.ca/Moustache-Adjustable-High-Back-Computer-Arm-Rest/dp/B0714N4CZM/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-18 19:26:35.354211,2020-09-18 19:26:41.597827,Gavin,Clothing & Accessories,B002G9UDYG,B0714N4CZM
14,14,AHYO26JVHYE3E3XIL6QXDQB6GTBA,"July 11, 2020",Its ok..,Doesn't work in landscape mode. When in landscape mode phone becomes loose from vibrations/bumps while mountain biking. The phone stays secure in portrait mode.,yes,0,3.0,https://www.amazon.ca/TEUMI-Anti-Shake-Motorcycle-Rotation-Universal/dp/B07VL8FDSP/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-18 19:26:49.689923,2020-09-18 19:26:56.008659,Gavin,Clothing & Accessories,B002G9UDYG,B07VL8FDSP
15,15,AHYO26JVHYE3E3XIL6QXDQB6GTBA,"July 11, 2020",Good lightweight rain jacket,"Bought this for biking. It is compact and doesn't take much room in my backpack so I keep it in there at all times.
Fits over other layers.",yes,0,5.0,https://www.amazon.ca/Columbia-Mens-Glennaker-Jacket-Black/dp/B07F1DV69R/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-18 19:27:05.121908,2020-09-18 19:27:13.353772,Gavin,Clothing & Accessories,B002G9UDYG,B07F1DV69R
16,16,AHYO26JVHYE3E3XIL6QXDQB6GTBA,"July 3, 2020",Great grips!,"Good grip. They also help reduce vibrations. No movement in grips thanks to double lock on. The plastic end caps are great too, if the end cap were metal matching with the metal locks would've been a nice touch. Cheaper that I could find at local store WHEN they were in stock.",yes,0,5.0,https://www.amazon.ca/ODI-Troy-Design-Grip-Clamps/dp/B003TIQKYU/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-18 19:27:20.442479,2020-09-18 19:27:27.719066,Gavin,Clothing & Accessories,B002G9UDYG,B003TIQKYU
17,17,AHYO26JVHYE3E3XIL6QXDQB6GTBA,"June 25, 2020",Value for money,Fit is as expected. Lots of boxers for money. Mesh flap vent on crotch is good feature.,yes,0,5.0,https://www.amazon.ca/Fruit-Loom-Briefs-Assorted-Colors/dp/B07PLD443Y/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-18 19:27:35.807731,2020-09-18 19:27:45.053290,Gavin,Clothing & Accessories,B002G9UDYG,B07PLD443Y
18,18,AHYO26JVHYE3E3XIL6QXDQB6GTBA,"June 25, 2020",Well made,"Perfect fit!
Well made. Great for casual or work wear.",yes,0,5.0,https://www.amazon.ca/Carhartt-Mens-Canvas-Short-Khaki/dp/B000FXW2US/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-18 19:27:55.140256,2020-09-18 19:28:02.393413,Gavin,Clothing & Accessories,B002G9UDYG,B000FXW2US
19,19,AHYO26JVHYE3E3XIL6QXDQB6GTBA,"June 25, 2020",Nice shirt,Tluv shirts are great. Good quality. Fit is good and they are comfortable.,yes,0,5.0,https://www.amazon.ca/Smokey-Keep-Green-T-Shirt-Touch/dp/B077PML6V7/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-18 19:28:11.488873,2020-09-18 19:28:17.810257,Gavin,Clothing & Accessories,B002G9UDYG,B077PML6V7
20,20,AHYO26JVHYE3E3XIL6QXDQB6GTBA,"June 25, 2020",Good tshirts,Tluv shirts are great. Good quality. Fit is good and they are comfortable. NASA retro design is my favorite.,yes,0,5.0,https://www.amazon.ca/Tee-Luv-Space-Shuttle-Shirt/dp/B07HBZRHXC/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-18 19:28:25.899830,2020-09-18 19:28:33.159980,Gavin,Clothing & Accessories,B002G9UDYG,B07HBZRHXC
21,21,AHYO26JVHYE3E3XIL6QXDQB6GTBA,"June 25, 2020",Great,Well made. They look great!,yes,0,5.0,https://www.amazon.ca/Timberland-Mens-Groveton-Chukka-Boots/dp/B01HSPQ2QK/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-18 19:28:40.251089,2020-09-18 19:28:48.516991,Gavin,Clothing & Accessories,B002G9UDYG,B01HSPQ2QK
22,22,AHYO26JVHYE3E3XIL6QXDQB6GTBA,"June 25, 2020",Good stretchable work pants,"Perfect fit. The pants have some stretch, are comfortable and durable. Will be ordering these regularly.",yes,One,5.0,https://www.amazon.ca/Carhartt-Rugged-Rigby-Straight-Shadow/dp/B01MSAWCKS/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-18 19:28:58.610830,2020-09-18 19:29:06.883862,Gavin,Clothing & Accessories,B002G9UDYG,B01MSAWCKS
23,23,AHYO26JVHYE3E3XIL6QXDQB6GTBA,"June 25, 2020",Perfect fit,Looks great. Fit is perfect. Great hoodie.,yes,0,5.0,https://www.amazon.ca/Starter-Zip-Up-Hoodie-Amazon-Exclusive/dp/B075M3TGPN/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-18 19:29:16.978145,2020-09-18 19:29:24.240949,Gavin,Clothing & Accessories,B002G9UDYG,B075M3TGPN
24,24,AHYO26JVHYE3E3XIL6QXDQB6GTBA,"June 25, 2020",Looks good but fits a little larger than expected.,"Looks great and is soft. The hood is nice.
Fits a little bigger than I'm used to for a medium.",yes,0,4.0,https://www.amazon.ca/Amazon-Essentials-Patterned-Full-Zip-Sweatshirt/dp/B07BN3ZKKQ/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-18 19:29:31.333972,2020-09-18 19:29:38.623339,Gavin,Clothing & Accessories,B002G9UDYG,B07BN3ZKKQ
25,25,AHYO26JVHYE3E3XIL6QXDQB6GTBA,"June 13, 2020",Came damaged,"I was very impressed at first with these speakers... I took them out of box and set them up on my desk. After listening to them for an hour or so I took the speaker grills off to look at the speakers and seen that the right side dome on the woofer is pushed in... This had to have happened during packaging as they come shipped with grills on and I never removed when setting up.
I don't notice any difference in sound... But how am I to know as they came damaged so I have no reference for proper sound. Sound is good I guess... I am just not happy they came damaged like that. Not sure if it effects sound or not.",yes,0,2.0,https://www.amazon.ca/Edifier-R980T-Active-Bookshelf-Speakers/dp/B01LXDZ8WB/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-18 19:29:47.716242,2020-09-18 19:29:56.061343,Gavin,Clothing & Accessories,B002G9UDYG,B01LXDZ8WB
26,26,AHYO26JVHYE3E3XIL6QXDQB6GTBA,"June 11, 2020",Good shirts,Good blank shirts. Fit is good. Gildan shirts have always been good for me.,yes,0,5.0,https://www.amazon.ca/Gildan-Cotton-T-Shirt-2-Pack-Heather/dp/B07611Y7M8/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-18 19:30:03.151000,2020-09-18 19:30:11.474430,Gavin,Clothing & Accessories,B002G9UDYG,B07611Y7M8
27,27,AHYO26JVHYE3E3XIL6QXDQB6GTBA,"June 11, 2020",Good socks.,Durable and comfortable.,yes,0,5.0,https://www.amazon.ca/Under-Armour-U320M-Charged-Cotton/dp/B01MXTQROG/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-18 19:30:18.566300,2020-09-18 19:30:25.849570,Gavin,Clothing & Accessories,B002G9UDYG,B01MXTQROG
28,28,AHYO26JVHYE3E3XIL6QXDQB6GTBA,"June 11, 2020",Good shirts,Good fit and keeps you dryer/cooler than a normal t-shirt. Not sure about how long they can last as I order new blank shirts all the time but these are great. Gildan makes good value shirts.,yes,0,5.0,https://www.amazon.ca/Gildan-DryBlend-T-Shirt-2-Pack-Medium/dp/B07682G5C6/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-18 19:30:35.941189,2020-09-18 19:30:45.236758,Gavin,Clothing & Accessories,B002G9UDYG,B07682G5C6
29,29,AHYO26JVHYE3E3XIL6QXDQB6GTBA,"June 11, 2020",Comfortable,"I ordered 1 pair to try these out and I liked them so I ordered 2 more in different colors/shades.

They are a good price, fit well and are very comfortable.",yes,0,5.0,https://www.amazon.ca/Amazon-Essentials-Slim-Fit-Wrinkle-Resistant-Flat-Front/dp/B077555TPD/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-18 19:30:53.329422,2020-09-18 19:30:59.672758,Gavin,Clothing & Accessories,B002G9UDYG,B077555TPD
